foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.664e-04,5.822e-03,1.290e-04,9.358e-06,3.099e-06,1.793e-05,7.145e-06
3.440e-04,5.792e-03,1.106e-04,2.742e-05,1.365e-05,6.517e-07,2.944e-05
3.276e-04,5.803e-03,1.092e-04,2.754e-05,8.285e-06,1.832e-06,3.006e-05
3.344e-04,5.798e-03,1.134e-04,3.397e-05,1.583e-05,5.963e-06,2.835e-05
3.456e-04,5.796e-03,1.131e-04,4.089e-05,2.488e-05,8.573e-06,2.859e-05
3.269e-04,5.804e-03,1.132e-04,3.719e-05,1.767e-05,4.480e-06,4.581e-05
3.247e-04,5.797e-03,1.107e-04,3.684e-05,1.752e-05,2.313e-06,8.633e-05
3.358e-04,5.812e-03,1.188e-04,4.464e-05,1.121e-05,2.606e-05,8.294e-05
3.405e-04,5.875e-03,1.041e-04,3.630e-05,6.199e-06,4.835e-05,6.403e-05
3.279e-04,5.874e-03,9.942e-05,4.029e-05,3.791e-05,5.712e-05,6.647e-05
3.607e-04,5.915e-03,1.060e-04,4.423e-05,3.502e-05,5.369e-05,5.496e-05
3.442e-04,5.958e-03,1.060e-04,4.023e-05,3.695e-05,5.124e-05,5.333e-05
3.315e-04,5.980e-03,1.059e-04,3.594e-05,3.839e-05,4.814e-05,5.157e-05
3.214e-04,5.982e-03,1.053e-04,3.147e-05,3.949e-05,4.537e-05,5.012e-05
3.301e-04,5.970e-03,1.032e-04,3.481e-05,2.298e-05,3.135e-05,4.049e-05
3.079e-04,5.929e-03,1.006e-04,3.302e-05,1.967e-05,2.548e-05,3.633e-05
3.014e-04,5.851e-03,6.008e-05,1.192e-07,2.789e-05,3.336e-05,5.214e-05
3.140e-04,5.823e-03,7.224e-05,4.649e-06,3.609e-05,3.796e-05,6.611e-05
3.721e-04,5.843e-03,5.966e-05,1.526e-05,3.546e-06,1.947e-05,7.036e-05
3.942e-04,5.881e-03,1.378e-04,1.925e-05,9.000e-06,2.448e-05,7.150e-05
3.345e-04,5.870e-03,1.457e-04,1.746e-05,7.749e-07,2.544e-05,6.831e-05
3.077e-04,5.787e-03,1.382e-04,1.967e-05,7.391e-06,1.552e-05,6.556e-05
3.227e-04,5.747e-03,1.379e-04,2.241e-05,1.851e-05,9.243e-06,6.292e-05
