tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
69.56316,0.003056612,11499.888,2.614394e-07,0.00023790584,7.0888386e-06,0.0003157651,1.0,0.9680501
69.71176,0.0030413687,11499.891,2.5452673e-07,0.00023261274,6.8965546e-06,0.00030858608,1.0,0.96804273
69.86004,0.0030261928,11499.894,2.477926e-07,0.00022742883,6.7092155e-06,0.00030156618,1.0,0.96803534
70.00771,0.0030111093,11499.896,2.41244e-07,0.00022236114,6.527021e-06,0.0002947139,1.0,0.96802807
70.15498,0.0029960996,11499.898,2.3486804e-07,0.00021740135,6.3496254e-06,0.00028801645,1.0,0.9680208
70.30182,0.002981166,11499.902,2.28661e-07,0.0002125476,6.1769197e-06,0.00028147176,1.0,0.9680135
70.44837,0.0029662896,11499.904,2.2261122e-07,0.00020779192,6.00858e-06,0.00027506845,1.0,0.9680064
70.594444,0.0029514944,11499.906,2.1672417e-07,0.00020314052,5.84478e-06,0.0002688139,1.0,0.96799916
70.7402,0.002936763,11499.909,2.1098879e-07,0.00019858565,5.6852086e-06,0.00026269702,1.0,0.96799207
70.88539,0.0029221184,11499.912,2.054103e-07,0.00019413227,5.53e-06,0.00025672524,1.0,0.967985
71.03019,0.0029075425,11499.914,1.9997778e-07,0.0001897735,5.3788726e-06,0.00025088707,1.0,0.9679779
71.174576,0.0028930374,11499.916,1.94688e-07,0.00018550732,5.2317228e-06,0.00024518117,1.0,0.96797085
71.31854,0.002878605,11499.918,1.895387e-07,0.00018133366,5.088504e-06,0.00023960527,1.0,0.9679639
71.46199,0.0028642502,11499.921,1.8452732e-07,0.00017725109,4.949137e-06,0.00023415795,1.0,0.9679569
71.60497,0.0028499742,11499.923,1.7965088e-07,0.00017325846,4.813545e-06,0.00022883735,1.0,0.96795
71.747635,0.0028357569,11499.925,1.7489896e-07,0.00016934842,4.6814434e-06,0.00022363293,1.0,0.96794313
71.88973,0.0028216238,11499.927,1.7027726e-07,0.00016552671,4.552991e-06,0.00021855187,1.0,0.9679363
72.03147,0.0028075546,11499.929,1.6577566e-07,0.00016178562,4.4278995e-06,0.0002135838,1.0,0.9679295
72.172844,0.0027935503,11499.931,1.6139134e-07,0.00015812415,4.3061023e-06,0.0002087269,1.0,0.9679227
72.313774,0.002779615,11499.933,1.5712271e-07,0.00015454197,4.187557e-06,0.00020398023,1.0,0.96791595
72.45428,0.0027657507,11499.934,1.5296756e-07,0.00015103768,4.0721893e-06,0.0001993419,1.0,0.9679092
72.5943,0.0027519607,11499.936,1.4892356e-07,0.00014761067,3.959949e-06,0.00019481071,1.0,0.96790254
72.73381,0.0027382472,11499.9375,1.4498896e-07,0.00014426005,3.850777e-06,0.00019038505,1.0,0.9678959
72.873024,0.0027245875,11499.939,1.4115389e-07,0.00014097868,3.7444133e-06,0.00018605514,1.0,0.9678893
